,Date,Hour,Gas+East,Gas+Ottawa,Oil+East,Solar+East,Water+East,Wind+East
2015-07-24 19:00,2015-07-24,20,374,75,2100,0,1963,13
2015-07-24 20:00,2015-07-24,21,374,75,2100,0,1963,15
2015-07-24 21:00,2015-07-24,22,374,75,2100,0,1941,12
2015-07-24 22:00,2015-07-24,23,374,75,2100,0,1941,7
2015-07-24 23:00,2015-07-24,24,374,75,2100,0,1963,4
2015-07-25 0:00,2015-07-25,1,374,75,2100,0,1963,6
2015-07-25 1:00,2015-07-25,2,374,75,2100,0,1963,7
2015-07-25 2:00,2015-07-25,3,374,75,2100,0,1963,17
2015-07-25 3:00,2015-07-25,4,374,75,2100,0,1963,29
2015-07-25 4:00,2015-07-25,5,374,75,2100,0,1963,42
2015-07-25 5:00,2015-07-25,6,374,75,2100,0,1963,43
2015-07-25 6:00,2015-07-25,7,374,75,2100,0,1963,42
2015-07-25 7:00,2015-07-25,8,374,75,2100,0,1963,46
2015-07-25 8:00,2015-07-25,9,374,75,2100,0,1963,43
2015-07-25 9:00,2015-07-25,10,374,75,2100,0,1963,35
2015-07-25 10:00,2015-07-25,11,374,75,2100,0,1963,32
2015-07-25 11:00,2015-07-25,12,374,75,2100,0,1963,41
2015-07-25 12:00,2015-07-25,13,374,75,2100,0,1963,54
2015-07-25 13:00,2015-07-25,14,374,75,2100,0,1963,38
2015-07-25 14:00,2015-07-25,15,374,75,2100,0,1963,53
2015-07-25 15:00,2015-07-25,16,374,75,2100,0,1963,63
2015-07-25 16:00,2015-07-25,17,374,75,2100,0,1963,61
2015-07-25 17:00,2015-07-25,18,374,75,2100,0,1963,75
2015-07-25 18:00,2015-07-25,19,374,75,2100,0,1963,82
2015-07-25 19:00,2015-07-25,20,374,75,2100,0,1963,91
2015-07-25 20:00,2015-07-25,21,374,75,2100,0,1963,134
2015-07-25 21:00,2015-07-25,22,374,75,2100,0,1963,113
2015-07-25 22:00,2015-07-25,23,374,75,2100,0,1963,62
2015-07-25 23:00,2015-07-25,24,374,75,2100,0,1963,46
2015-07-26 0:00,2015-07-26,1,374,75,2100,0,1963,78
2015-07-26 1:00,2015-07-26,2,374,75,2100,0,1963,44
2015-07-26 2:00,2015-07-26,3,374,75,2100,0,1963,34
2015-07-26 3:00,2015-07-26,4,374,75,2100,0,1963,27
2015-07-26 4:00,2015-07-26,5,374,75,2100,0,1963,22
2015-07-26 5:00,2015-07-26,6,374,75,2100,0,1963,14
2015-07-26 6:00,2015-07-26,7,374,75,2100,0,1963,6
2015-07-26 7:00,2015-07-26,8,374,75,2100,0,1963,5
2015-07-26 8:00,2015-07-26,9,374,75,2100,0,1963,0
2015-07-26 9:00,2015-07-26,10,374,75,2100,0,1963,0
2015-07-26 10:00,2015-07-26,11,374,75,2100,0,1963,4
2015-07-26 11:00,2015-07-26,12,374,75,2100,0,1963,2
2015-07-26 12:00,2015-07-26,13,374,75,2100,0,1963,1
2015-07-26 13:00,2015-07-26,14,374,75,2100,0,1963,6
2015-07-26 14:00,2015-07-26,15,374,75,2100,0,1963,18
2015-07-26 15:00,2015-07-26,16,374,75,2100,0,1963,18
2015-07-26 16:00,2015-07-26,17,374,75,2100,0,1963,20
2015-07-26 17:00,2015-07-26,18,374,75,2100,0,1963,24
2015-07-26 18:00,2015-07-26,19,374,75,2100,0,1963,24
2015-07-26 19:00,2015-07-26,20,374,75,2100,0,1963,22
2015-07-26 20:00,2015-07-26,21,374,75,2100,0,1963,35
2015-07-26 21:00,2015-07-26,22,374,75,2100,0,1963,40
2015-07-26 22:00,2015-07-26,23,374,75,2100,0,1963,30
2015-07-26 23:00,2015-07-26,24,374,75,2100,0,1963,21
2015-07-27 0:00,2015-07-27,1,374,75,2100,0,1963,19
2015-07-27 1:00,2015-07-27,2,374,75,2100,0,1963,17
2015-07-27 2:00,2015-07-27,3,374,75,2100,0,1963,28
2015-07-27 3:00,2015-07-27,4,374,75,2100,0,1963,32
2015-07-27 4:00,2015-07-27,5,374,75,2100,0,1963,32
2015-07-27 5:00,2015-07-27,6,374,75,2100,0,1963,25
2015-07-27 6:00,2015-07-27,7,374,75,2100,0,1963,19
2015-07-27 7:00,2015-07-27,8,374,75,2100,0,1915,8
2015-07-27 8:00,2015-07-27,9,374,75,2100,0,1915,4
2015-07-27 9:00,2015-07-27,10,374,75,2100,0,1915,4
2015-07-27 10:00,2015-07-27,11,374,75,2100,0,1915,4
2015-07-27 11:00,2015-07-27,12,374,75,2100,0,1939,8
2015-07-27 12:00,2015-07-27,13,374,75,2100,0,1917,14
2015-07-27 13:00,2015-07-27,14,374,75,2100,0,1917,24
2015-07-27 14:00,2015-07-27,15,374,75,2100,0,1917,35
2015-07-27 15:00,2015-07-27,16,374,75,2100,0,1917,46
2015-07-27 16:00,2015-07-27,17,374,75,2100,0,1917,45
2015-07-27 17:00,2015-07-27,18,374,75,2100,0,1917,37
2015-07-27 18:00,2015-07-27,19,374,75,2100,0,1895,27
2015-07-27 19:00,2015-07-27,20,374,75,2100,0,1895,28
2015-07-27 20:00,2015-07-27,21,374,75,2100,0,1917,25
2015-07-27 21:00,2015-07-27,22,374,75,2100,0,1917,25
2015-07-27 22:00,2015-07-27,23,374,75,2100,0,1917,33
2015-07-27 23:00,2015-07-27,24,374,75,2100,0,1917,26
2015-07-28 0:00,2015-07-28,1,374,75,2100,0,1918,19
2015-07-28 1:00,2015-07-28,2,374,75,2100,0,1918,17
2015-07-28 2:00,2015-07-28,3,374,75,2100,0,1941,16
2015-07-28 3:00,2015-07-28,4,374,75,2100,0,1941,14
2015-07-28 4:00,2015-07-28,5,374,75,2100,0,1941,15
2015-07-28 5:00,2015-07-28,6,374,75,2100,0,1941,18
2015-07-28 6:00,2015-07-28,7,374,75,2100,0,1882,11
2015-07-28 7:00,2015-07-28,8,374,75,2100,0,1748,6
2015-07-28 8:00,2015-07-28,9,374,75,2100,0,1748,0
2015-07-28 9:00,2015-07-28,10,374,75,2100,0,1748,0
2015-07-28 10:00,2015-07-28,11,374,75,2100,0,1748,1
2015-07-28 11:00,2015-07-28,12,374,75,2100,0,1748,4
2015-07-28 12:00,2015-07-28,13,374,75,2100,0,1748,11
2015-07-28 13:00,2015-07-28,14,374,75,2100,0,1820,15
2015-07-28 14:00,2015-07-28,15,374,75,2100,0,1820,21
2015-07-28 15:00,2015-07-28,16,374,75,2100,0,1866,23
2015-07-28 16:00,2015-07-28,17,374,75,2100,0,1925,38
2015-07-28 17:00,2015-07-28,18,374,75,2100,0,1903,35
2015-07-28 18:00,2015-07-28,19,374,75,2100,0,1903,17
2015-07-28 19:00,2015-07-28,20,374,75,2100,0,1925,20
2015-07-28 20:00,2015-07-28,21,374,75,2100,0,1925,13
2015-07-28 21:00,2015-07-28,22,374,75,2100,0,1925,15
2015-07-28 22:00,2015-07-28,23,374,75,2100,0,1925,28
2015-07-28 23:00,2015-07-28,24,374,75,2100,0,1878,37
2015-07-29 0:00,2015-07-29,1,374,75,2100,0,1842,43
2015-07-29 1:00,2015-07-29,2,374,75,2100,0,1842,50
2015-07-29 2:00,2015-07-29,3,374,75,2100,0,1842,44
2015-07-29 3:00,2015-07-29,4,374,75,1603,0,1842,27
2015-07-29 4:00,2015-07-29,5,374,75,1603,0,1842,30
2015-07-29 5:00,2015-07-29,6,374,75,2100,0,1842,27
2015-07-29 6:00,2015-07-29,7,374,75,1593,0,1890,31
2015-07-29 7:00,2015-07-29,8,374,75,1593,0,1890,25
2015-07-29 8:00,2015-07-29,9,374,75,2100,0,1890,26
2015-07-29 9:00,2015-07-29,10,374,75,2100,0,1890,26
2015-07-29 10:00,2015-07-29,11,374,75,2100,0,1890,26
2015-07-29 11:00,2015-07-29,12,374,75,1575,0,1890,25
2015-07-29 12:00,2015-07-29,13,374,75,1078,0,1890,28
2015-07-29 13:00,2015-07-29,14,374,75,1575,0,1890,32
2015-07-29 14:00,2015-07-29,15,374,75,1575,0,1890,38
2015-07-29 15:00,2015-07-29,16,374,75,1575,0,1890,42
2015-07-29 16:00,2015-07-29,17,374,75,1575,0,1890,38
2015-07-29 17:00,2015-07-29,18,374,75,1575,0,1867,35
2015-07-29 18:00,2015-07-29,19,374,75,1575,0,1867,29
2015-07-29 19:00,2015-07-29,20,374,75,1575,0,1890,32
2015-07-29 20:00,2015-07-29,21,374,75,1575,0,1890,42
2015-07-29 21:00,2015-07-29,22,374,75,1575,0,1890,46
2015-07-29 22:00,2015-07-29,23,374,75,1575,0,1842,52
2015-07-29 23:00,2015-07-29,24,374,75,1575,0,1842,82
2015-07-30 0:00,2015-07-30,1,374,75,1575,0,1842,105
2015-07-30 1:00,2015-07-30,2,374,75,1575,0,1842,94
2015-07-30 2:00,2015-07-30,3,374,75,1575,0,1842,73
2015-07-30 3:00,2015-07-30,4,374,75,1575,0,1842,63
2015-07-30 4:00,2015-07-30,5,374,75,1575,0,1842,79
2015-07-30 5:00,2015-07-30,6,374,75,1575,0,1842,96
2015-07-30 6:00,2015-07-30,7,374,75,1575,0,1890,85
2015-07-30 7:00,2015-07-30,8,374,75,1575,0,1890,45
2015-07-30 8:00,2015-07-30,9,290,75,1575,0,1756,37
2015-07-30 9:00,2015-07-30,10,290,75,1575,0,1756,52
2015-07-30 10:00,2015-07-30,11,290,75,1575,0,1701,60
2015-07-30 11:00,2015-07-30,12,290,75,1575,0,1701,85
2015-07-30 12:00,2015-07-30,13,290,75,1575,0,1701,130
2015-07-30 13:00,2015-07-30,14,290,75,1575,0,1756,147
2015-07-30 14:00,2015-07-30,15,374,75,1575,0,1890,177
2015-07-30 15:00,2015-07-30,16,374,55,1575,0,1890,193
2015-07-30 16:00,2015-07-30,17,374,55,1575,0,1890,183
2015-07-30 17:00,2015-07-30,18,374,55,1575,0,1890,172
2015-07-30 18:00,2015-07-30,19,374,55,1575,0,1890,172
2015-07-30 19:00,2015-07-30,20,374,55,1575,0,1890,114
2015-07-30 20:00,2015-07-30,21,374,55,1575,0,1890,83
2015-07-30 21:00,2015-07-30,22,374,55,1575,0,1868,59
2015-07-30 22:00,2015-07-30,23,374,75,1575,0,1842,71
2015-07-30 23:00,2015-07-30,24,374,75,1575,0,1842,54
2015-07-31 0:00,2015-07-31,1,374,75,1575,0,1842,47
2015-07-31 1:00,2015-07-31,2,374,75,1575,0,1842,72
2015-07-31 2:00,2015-07-31,3,374,75,1575,0,1842,139
2015-07-31 3:00,2015-07-31,4,374,75,1575,0,1842,103
2015-07-31 4:00,2015-07-31,5,374,75,1575,0,1842,84
2015-07-31 5:00,2015-07-31,6,374,75,1575,0,1842,67
2015-07-31 6:00,2015-07-31,7,374,75,1575,0,1890,60
2015-07-31 7:00,2015-07-31,8,374,75,1575,0,1890,62
2015-07-31 8:00,2015-07-31,9,374,75,1575,0,1890,39
2015-07-31 9:00,2015-07-31,10,374,75,1575,0,1890,37
2015-07-31 10:00,2015-07-31,11,374,75,1575,0,1890,47
2015-07-31 11:00,2015-07-31,12,374,75,1575,0,1867,55
2015-07-31 12:00,2015-07-31,13,374,75,1575,0,1867,97
2015-07-31 13:00,2015-07-31,14,374,75,1575,0,1912,121
2015-07-31 14:00,2015-07-31,15,374,75,1575,0,1912,92
2015-07-31 15:00,2015-07-31,16,374,75,1575,0,1912,80
2015-07-31 16:00,2015-07-31,17,374,75,1575,0,1912,71
2015-07-31 17:00,2015-07-31,18,374,75,1575,0,1912,80
2015-07-31 18:00,2015-07-31,19,374,75,1575,0,1889,75
2015-07-31 19:00,2015-07-31,20,374,75,1575,0,1889,52
2015-07-31 20:00,2015-07-31,21,374,75,1575,0,1912,87
2015-07-31 21:00,2015-07-31,22,374,75,1575,0,1912,103
2015-07-31 22:00,2015-07-31,23,374,75,1575,0,1842,59
2015-07-31 23:00,2015-07-31,24,374,75,1575,0,1864,42
2015-08-01 0:00,2015-08-01,1,374,75,1575,0,1864,45
2015-08-01 1:00,2015-08-01,2,374,75,1575,0,1864,82
2015-08-01 2:00,2015-08-01,3,374,75,1575,0,1864,69
2015-08-01 3:00,2015-08-01,4,374,75,1575,0,1864,59
2015-08-01 4:00,2015-08-01,5,374,75,1575,0,1864,54
2015-08-01 5:00,2015-08-01,6,374,75,1575,0,1864,61
2015-08-01 6:00,2015-08-01,7,374,75,1575,0,1864,53
2015-08-01 7:00,2015-08-01,8,374,75,1575,0,1864,34
2015-08-01 8:00,2015-08-01,9,374,75,1575,0,1864,20
2015-08-01 9:00,2015-08-01,10,374,75,1575,0,1864,18
2015-08-01 10:00,2015-08-01,11,374,75,1575,0,1864,25
2015-08-01 11:00,2015-08-01,12,374,75,1575,0,1864,48
2015-08-01 12:00,2015-08-01,13,374,75,1575,0,1864,74
2015-08-01 13:00,2015-08-01,14,374,75,1575,0,1864,111
2015-08-01 14:00,2015-08-01,15,374,75,1575,0,1864,107
2015-08-01 15:00,2015-08-01,16,374,75,1575,0,1864,94
2015-08-01 16:00,2015-08-01,17,374,75,1575,0,1864,119
2015-08-01 17:00,2015-08-01,18,374,75,1575,0,1841,110
2015-08-01 18:00,2015-08-01,19,374,75,1575,0,1842,115
2015-08-01 19:00,2015-08-01,20,374,75,1575,0,1864,70
2015-08-01 20:00,2015-08-01,21,374,75,1575,0,1864,67
2015-08-01 21:00,2015-08-01,22,374,75,1575,0,1864,50
2015-08-01 22:00,2015-08-01,23,374,75,1575,0,1864,47
2015-08-01 23:00,2015-08-01,24,374,75,1575,0,1864,44
2015-08-02 0:00,2015-08-02,1,374,75,1575,0,1864,36
2015-08-02 1:00,2015-08-02,2,374,75,1575,0,1864,27
2015-08-02 2:00,2015-08-02,3,374,75,1575,0,1864,29
