,Date,Hour,Bruce,East,Essa,Niagara,Northeast,Northwest,Ottawa,Southwest,Toronto,West
2015-02-18 02:00:00,2015-02-18,3,5612.0,3145.0,381.0,2415.0,2689.0,1080.0,75.0,1082.0,8124.0,2978.0
2015-02-18 03:00:00,2015-02-18,4,5608.0,3309.0,381.0,2415.0,2688.0,1076.0,75.0,1077.0,8124.0,2936.0
2015-02-18 04:00:00,2015-02-18,5,5611.0,3324.0,381.0,2415.0,2688.0,1068.0,75.0,1028.0,8124.0,2970.0
2015-02-18 05:00:00,2015-02-18,6,5614.0,3337.0,381.0,2415.0,2689.0,1069.0,75.0,964.0,8119.0,3061.0
2015-02-18 06:00:00,2015-02-18,7,5613.0,3851.0,381.0,2415.0,2690.0,1073.0,75.0,906.0,8119.0,3127.0
2015-02-18 07:00:00,2015-02-18,8,5608.0,3860.0,381.0,2415.0,2618.0,1072.0,75.0,859.0,8119.0,3201.0
2015-02-18 08:00:00,2015-02-18,9,5606.0,3795.0,381.0,2415.0,2612.0,852.0,75.0,819.0,8119.0,3266.0
2015-02-18 09:00:00,2015-02-18,10,5605.0,3635.0,381.0,2435.0,2612.0,849.0,75.0,789.0,8247.0,3273.0
2015-02-18 10:00:00,2015-02-18,11,5606.0,3618.0,381.0,2435.0,2602.0,846.0,75.0,799.0,8247.0,3281.0
2015-02-18 11:00:00,2015-02-18,12,5607.0,3633.0,381.0,2435.0,2606.0,845.0,75.0,776.0,8247.0,3304.0
2015-02-18 12:00:00,2015-02-18,13,5613.0,3626.0,381.0,2435.0,2539.0,850.0,75.0,798.0,8247.0,3328.0
2015-02-18 13:00:00,2015-02-18,14,5632.0,3101.0,381.0,2435.0,2548.0,851.0,75.0,844.0,8247.0,3325.0
2015-02-18 14:00:00,2015-02-18,15,5680.0,3136.0,381.0,2435.0,2658.0,853.0,75.0,978.0,8247.0,3442.0
2015-02-18 15:00:00,2015-02-18,16,5710.0,3131.0,381.0,2435.0,2765.0,853.0,75.0,1078.0,8247.0,3417.0
2015-02-18 16:00:00,2015-02-18,17,5737.0,3782.0,381.0,2435.0,2774.0,903.0,75.0,1157.0,8247.0,3363.0
2015-02-18 17:00:00,2015-02-18,18,5706.0,3779.0,381.0,2435.0,2789.0,913.0,75.0,1105.0,8267.0,3400.0
2015-02-18 18:00:00,2015-02-18,19,5676.0,3773.0,381.0,2435.0,2804.0,918.0,75.0,1108.0,8267.0,3663.0
2015-02-18 19:00:00,2015-02-18,20,5686.0,3277.0,381.0,2435.0,2801.0,914.0,75.0,1187.0,8267.0,3825.0
2015-02-18 20:00:00,2015-02-18,21,5711.0,2751.0,381.0,2435.0,2784.0,1069.0,75.0,1150.0,8267.0,3778.0
2015-02-18 21:00:00,2015-02-18,22,5738.0,2759.0,381.0,2435.0,2758.0,1076.0,75.0,1225.0,8267.0,3738.0
2015-02-18 22:00:00,2015-02-18,23,5764.0,2764.0,381.0,2644.0,2725.0,1090.0,75.0,1339.0,8267.0,3713.0
2015-02-18 23:00:00,2015-02-18,24,5802.0,2768.0,381.0,2644.0,2703.0,1099.0,75.0,1289.0,8267.0,3838.0
2015-02-19 00:00:00,2015-02-19,1,5764.0,3019.0,381.0,2693.0,2712.0,1079.0,75.0,1383.0,8267.0,3805.0
2015-02-19 01:00:00,2015-02-19,2,5737.0,3029.0,381.0,2693.0,2711.0,1077.0,75.0,1407.0,8267.0,3651.0
2015-02-19 02:00:00,2015-02-19,3,5710.0,3023.0,381.0,2693.0,2714.0,1075.0,75.0,1360.0,8307.0,3644.0
2015-02-19 03:00:00,2015-02-19,4,5701.0,3033.0,381.0,2693.0,2713.0,1074.0,75.0,1372.0,8307.0,3701.0
2015-02-19 04:00:00,2015-02-19,5,5703.0,3032.0,381.0,2693.0,2710.0,1068.0,75.0,1356.0,8307.0,3006.0
2015-02-19 05:00:00,2015-02-19,6,5683.0,3054.0,381.0,2693.0,2707.0,1082.0,75.0,1331.0,8337.0,2992.0
2015-02-19 06:00:00,2015-02-19,7,5672.0,3059.0,381.0,2693.0,2641.0,1077.0,75.0,1316.0,8264.0,3083.0
2015-02-19 07:00:00,2015-02-19,8,5667.0,3033.0,381.0,2693.0,2637.0,1074.0,75.0,1303.0,8264.0,3489.0
2015-02-19 08:00:00,2015-02-19,9,5668.0,2998.0,381.0,2693.0,2636.0,883.0,75.0,1231.0,8264.0,3273.0
2015-02-19 09:00:00,2015-02-19,10,5660.0,3008.0,381.0,2693.0,2618.0,872.0,75.0,1142.0,8264.0,3178.0
2015-02-19 10:00:00,2015-02-19,11,5686.0,2975.0,381.0,2693.0,2620.0,862.0,75.0,1167.0,8264.0,3101.0
2015-02-19 11:00:00,2015-02-19,12,5687.0,3014.0,381.0,2693.0,2631.0,861.0,75.0,1222.0,8264.0,3033.0
2015-02-19 12:00:00,2015-02-19,13,5704.0,3002.0,381.0,2693.0,2653.0,859.0,75.0,1271.0,8264.0,3151.0
2015-02-19 13:00:00,2015-02-19,14,5736.0,3012.0,381.0,2693.0,2696.0,856.0,75.0,1260.0,8264.0,3281.0
2015-02-19 14:00:00,2015-02-19,15,5737.0,3062.0,381.0,2693.0,2705.0,878.0,75.0,1309.0,8264.0,3218.0
2015-02-19 15:00:00,2015-02-19,16,5805.0,3130.0,381.0,2693.0,2710.0,878.0,75.0,1459.0,8264.0,3103.0
2015-02-19 16:00:00,2015-02-19,17,5834.0,3166.0,381.0,2693.0,2808.0,879.0,75.0,1470.0,8264.0,3038.0
2015-02-19 17:00:00,2015-02-19,18,5816.0,3174.0,381.0,2693.0,2771.0,883.0,75.0,1384.0,8264.0,2924.0
2015-02-19 18:00:00,2015-02-19,19,5772.0,3174.0,381.0,2693.0,2748.0,889.0,75.0,1260.0,8264.0,2767.0
2015-02-19 19:00:00,2015-02-19,20,5747.0,3175.0,381.0,2693.0,2744.0,901.0,75.0,1197.0,8264.0,2696.0
2015-02-19 20:00:00,2015-02-19,21,5734.0,3159.0,381.0,2693.0,2738.0,1073.0,75.0,1192.0,8264.0,3054.0
2015-02-19 21:00:00,2015-02-19,22,5722.0,3129.0,381.0,2693.0,2731.0,1068.0,75.0,1190.0,8264.0,3112.0
2015-02-19 22:00:00,2015-02-19,23,5712.0,3107.0,381.0,2693.0,2723.0,1070.0,75.0,1199.0,8264.0,3142.0
2015-02-19 23:00:00,2015-02-19,24,5721.0,3079.0,381.0,2693.0,2709.0,1074.0,75.0,1286.0,8264.0,3195.0
2015-02-20 00:00:00,2015-02-20,1,5595.0,3187.0,381.0,2644.0,2697.0,1104.0,75.0,1311.0,8337.0,3254.0
2015-02-20 01:00:00,2015-02-20,2,5631.0,3190.0,381.0,2644.0,2696.0,1104.0,54.0,1341.0,8337.0,3193.0
2015-02-20 02:00:00,2015-02-20,3,5632.0,3197.0,381.0,2644.0,2696.0,1103.0,54.0,1308.0,8337.0,3171.0
2015-02-20 03:00:00,2015-02-20,4,5642.0,3200.0,381.0,2644.0,2699.0,1104.0,54.0,1324.0,8337.0,3175.0
2015-02-20 04:00:00,2015-02-20,5,5637.0,3176.0,381.0,2644.0,2698.0,1102.0,54.0,1303.0,8337.0,3040.0
2015-02-20 05:00:00,2015-02-20,6,5625.0,3102.0,381.0,2644.0,2619.0,1099.0,54.0,1238.0,8337.0,2974.0
2015-02-20 06:00:00,2015-02-20,7,5623.0,3092.0,381.0,2644.0,2560.0,1103.0,75.0,1200.0,8264.0,2958.0
2015-02-20 07:00:00,2015-02-20,8,5617.0,3103.0,381.0,2644.0,2584.0,1099.0,75.0,1137.0,8209.0,2874.0
2015-02-20 08:00:00,2015-02-20,9,5616.0,3090.0,381.0,2644.0,2621.0,1083.0,75.0,1046.0,8209.0,2848.0
2015-02-20 09:00:00,2015-02-20,10,5631.0,3057.0,381.0,2644.0,2631.0,906.0,75.0,926.0,8209.0,2791.0
2015-02-20 10:00:00,2015-02-20,11,5645.0,3093.0,381.0,2644.0,2678.0,902.0,75.0,887.0,8209.0,2774.0
2015-02-20 11:00:00,2015-02-20,12,5666.0,3087.0,381.0,2644.0,2668.0,896.0,75.0,927.0,8209.0,2807.0
2015-02-20 12:00:00,2015-02-20,13,5690.0,3104.0,381.0,2644.0,2693.0,903.0,75.0,997.0,8209.0,2924.0
2015-02-20 13:00:00,2015-02-20,14,5690.0,3120.0,381.0,2644.0,2702.0,898.0,75.0,1076.0,8209.0,3027.0
2015-02-20 14:00:00,2015-02-20,15,5706.0,3142.0,381.0,2644.0,2745.0,897.0,75.0,1169.0,8256.0,3098.0
2015-02-20 15:00:00,2015-02-20,16,5728.0,3129.0,381.0,2644.0,2757.0,1047.0,75.0,1237.0,8256.0,3155.0
2015-02-20 16:00:00,2015-02-20,17,5734.0,3157.0,381.0,2644.0,2763.0,1044.0,75.0,1153.0,8209.0,3382.0
2015-02-20 17:00:00,2015-02-20,18,5753.0,3607.0,381.0,2644.0,2774.0,1041.0,75.0,1085.0,8239.0,3420.0
2015-02-20 18:00:00,2015-02-20,19,5779.0,3601.0,381.0,2644.0,2783.0,1045.0,75.0,1141.0,8239.0,3510.0
2015-02-20 19:00:00,2015-02-20,20,5815.0,3640.0,381.0,2644.0,2794.0,997.0,75.0,1193.0,8239.0,3653.0
2015-02-20 20:00:00,2015-02-20,21,5834.0,3552.0,381.0,2644.0,2793.0,1048.0,75.0,1236.0,8239.0,3778.0
2015-02-20 21:00:00,2015-02-20,22,5839.0,3526.0,381.0,2644.0,2788.0,1049.0,75.0,1242.0,8239.0,3764.0
2015-02-20 22:00:00,2015-02-20,23,5845.0,3540.0,381.0,2644.0,2777.0,1054.0,75.0,1278.0,8239.0,3757.0
2015-02-20 23:00:00,2015-02-20,24,5850.0,3396.0,381.0,2644.0,2722.0,1068.0,75.0,1411.0,8265.0,3725.0
2015-02-21 00:00:00,2015-02-21,1,5847.0,3448.0,381.0,2644.0,2698.0,1071.0,75.0,1366.0,8265.0,3738.0
2015-02-21 01:00:00,2015-02-21,2,5819.0,3573.0,381.0,2644.0,2650.0,1085.0,75.0,1254.0,8265.0,3788.0
2015-02-21 02:00:00,2015-02-21,3,5801.0,3530.0,381.0,2644.0,2622.0,1084.0,75.0,1239.0,8265.0,3526.0
2015-02-21 03:00:00,2015-02-21,4,5786.0,3536.0,381.0,2644.0,2573.0,1089.0,75.0,1177.0,8280.0,3242.0
2015-02-21 04:00:00,2015-02-21,5,5775.0,3543.0,381.0,2644.0,2588.0,1100.0,75.0,1089.0,8216.0,3174.0
2015-02-21 05:00:00,2015-02-21,6,5753.0,3498.0,381.0,2644.0,2586.0,1095.0,75.0,1101.0,8216.0,3185.0
2015-02-21 06:00:00,2015-02-21,7,5737.0,3530.0,381.0,2644.0,2585.0,1092.0,75.0,1047.0,8216.0,3116.0
2015-02-21 07:00:00,2015-02-21,8,5683.0,3534.0,381.0,2644.0,2581.0,1087.0,75.0,914.0,8216.0,3082.0
2015-02-21 08:00:00,2015-02-21,9,5657.0,3532.0,381.0,2644.0,2581.0,1089.0,75.0,864.0,7577.0,3136.0
2015-02-21 09:00:00,2015-02-21,10,5643.0,3808.0,381.0,2644.0,2481.0,1086.0,75.0,823.0,7577.0,3106.0
2015-02-21 10:00:00,2015-02-21,11,5639.0,3773.0,381.0,2644.0,2481.0,1079.0,75.0,804.0,7624.0,3061.0
2015-02-21 11:00:00,2015-02-21,12,5636.0,3794.0,381.0,2644.0,2519.0,1066.0,75.0,775.0,8263.0,3025.0
2015-02-21 12:00:00,2015-02-21,13,5618.0,3784.0,381.0,2644.0,2523.0,1057.0,75.0,761.0,8216.0,3017.0
2015-02-21 13:00:00,2015-02-21,14,5605.0,3778.0,381.0,2644.0,2532.0,1055.0,75.0,764.0,8216.0,3017.0
2015-02-21 14:00:00,2015-02-21,15,5603.0,3720.0,381.0,2644.0,2639.0,1048.0,75.0,766.0,8216.0,3017.0
2015-02-21 15:00:00,2015-02-21,16,5501.0,3726.0,381.0,2644.0,2645.0,1044.0,75.0,758.0,8344.0,3017.0
2015-02-21 16:00:00,2015-02-21,17,5601.0,3717.0,381.0,2644.0,2656.0,1046.0,75.0,758.0,8344.0,3017.0
2015-02-21 17:00:00,2015-02-21,18,5602.0,3749.0,381.0,2644.0,2623.0,1044.0,75.0,758.0,8344.0,3017.0
2015-02-21 18:00:00,2015-02-21,19,5602.0,3778.0,381.0,2644.0,2621.0,1044.0,75.0,758.0,8344.0,3017.0
2015-02-21 19:00:00,2015-02-21,20,5604.0,3770.0,381.0,2644.0,2661.0,1048.0,75.0,761.0,8344.0,3018.0
2015-02-21 20:00:00,2015-02-21,21,5611.0,3756.0,381.0,2644.0,2679.0,1051.0,75.0,768.0,8344.0,2935.0
2015-02-21 21:00:00,2015-02-21,22,5622.0,3741.0,381.0,2644.0,2674.0,1058.0,75.0,774.0,8344.0,2952.0
2015-02-21 22:00:00,2015-02-21,23,5627.0,3731.0,381.0,2644.0,2666.0,1064.0,75.0,791.0,8344.0,2973.0
2015-02-21 23:00:00,2015-02-21,24,5636.0,3717.0,381.0,2644.0,2659.0,1070.0,75.0,838.0,8344.0,2997.0
2015-02-22 00:00:00,2015-02-22,1,5636.0,3546.0,381.0,2644.0,2693.0,1083.0,75.0,868.0,8349.0,2975.0
2015-02-22 01:00:00,2015-02-22,2,5638.0,3537.0,381.0,2644.0,2676.0,1084.0,75.0,899.0,8413.0,3007.0
2015-02-22 02:00:00,2015-02-22,3,5639.0,3521.0,381.0,2644.0,2659.0,1091.0,75.0,908.0,8413.0,3077.0
2015-02-22 03:00:00,2015-02-22,4,5638.0,3529.0,381.0,2644.0,2664.0,1083.0,75.0,884.0,8413.0,3130.0
2015-02-22 04:00:00,2015-02-22,5,5634.0,3530.0,381.0,2644.0,2637.0,1073.0,75.0,861.0,8413.0,3437.0
2015-02-22 05:00:00,2015-02-22,6,5625.0,3515.0,381.0,2644.0,2626.0,1068.0,75.0,857.0,8413.0,3432.0
2015-02-22 06:00:00,2015-02-22,7,5616.0,3499.0,381.0,2644.0,2626.0,1081.0,75.0,833.0,8413.0,3264.0
2015-02-22 07:00:00,2015-02-22,8,5613.0,3760.0,381.0,2644.0,2624.0,1078.0,75.0,794.0,8413.0,3245.0
2015-02-22 08:00:00,2015-02-22,9,5611.0,3762.0,381.0,2644.0,2625.0,1071.0,75.0,795.0,8413.0,3295.0
2015-02-22 09:00:00,2015-02-22,10,5617.0,3749.0,381.0,2644.0,2627.0,1071.0,75.0,815.0,8413.0,3247.0
2015-02-22 10:00:00,2015-02-22,11,5655.0,3744.0,381.0,2644.0,2648.0,1076.0,75.0,879.0,8413.0,3237.0
2015-02-22 11:00:00,2015-02-22,12,5685.0,3740.0,381.0,2644.0,2690.0,1080.0,75.0,985.0,8413.0,3216.0
2015-02-22 12:00:00,2015-02-22,13,5709.0,3755.0,381.0,2644.0,2723.0,1072.0,75.0,1096.0,8413.0,3233.0
2015-02-22 13:00:00,2015-02-22,14,5743.0,3780.0,381.0,2644.0,2752.0,1068.0,75.0,1120.0,8413.0,3344.0
2015-02-22 14:00:00,2015-02-22,15,5746.0,3789.0,381.0,2644.0,2769.0,1069.0,75.0,1139.0,8413.0,3608.0
2015-02-22 15:00:00,2015-02-22,16,5733.0,3800.0,381.0,2644.0,2777.0,1078.0,75.0,1127.0,8413.0,3518.0
2015-02-22 16:00:00,2015-02-22,17,5687.0,3851.0,381.0,2644.0,2769.0,1085.0,75.0,1140.0,8413.0,3450.0
2015-02-22 17:00:00,2015-02-22,18,5648.0,3846.0,381.0,2644.0,2777.0,1089.0,75.0,1204.0,8413.0,3338.0
2015-02-22 18:00:00,2015-02-22,19,5664.0,3880.0,381.0,2644.0,2777.0,1086.0,75.0,1102.0,8413.0,3346.0
2015-02-22 19:00:00,2015-02-22,20,5741.0,3936.0,381.0,2644.0,2775.0,1083.0,75.0,1098.0,8413.0,3320.0
2015-02-22 20:00:00,2015-02-22,21,5794.0,3930.0,381.0,2644.0,2774.0,1092.0,75.0,1065.0,8413.0,3303.0
2015-02-22 21:00:00,2015-02-22,22,5799.0,3903.0,381.0,2644.0,2760.0,1105.0,75.0,1037.0,8413.0,3359.0
2015-02-22 22:00:00,2015-02-22,23,5795.0,3893.0,381.0,2644.0,2738.0,1106.0,75.0,1051.0,8413.0,3099.0
2015-02-22 23:00:00,2015-02-22,24,5813.0,3880.0,381.0,2644.0,2699.0,1103.0,75.0,1188.0,8413.0,3275.0
2015-02-23 00:00:00,2015-02-23,1,5829.0,3524.0,381.0,2644.0,2669.0,1098.0,75.0,1394.0,8413.0,3318.0
2015-02-23 01:00:00,2015-02-23,2,5792.0,3558.0,381.0,2644.0,2666.0,1078.0,75.0,1492.0,8413.0,3757.0
2015-02-23 02:00:00,2015-02-23,3,5789.0,3553.0,381.0,2644.0,2637.0,1099.0,75.0,1445.0,8413.0,2990.0
2015-02-23 03:00:00,2015-02-23,4,5762.0,3561.0,381.0,2644.0,2637.0,1120.0,75.0,1410.0,8413.0,2682.0
2015-02-23 04:00:00,2015-02-23,5,5724.0,3543.0,381.0,2644.0,2623.0,1117.0,75.0,1327.0,8413.0,2825.0
2015-02-23 05:00:00,2015-02-23,6,5673.0,3483.0,381.0,2644.0,2620.0,1118.0,75.0,1240.0,8413.0,2694.0
2015-02-23 06:00:00,2015-02-23,7,5641.0,3433.0,381.0,2644.0,2620.0,1125.0,75.0,1165.0,8413.0,2736.0
2015-02-23 07:00:00,2015-02-23,8,5650.0,3626.0,381.0,2644.0,2448.0,1109.0,75.0,1086.0,8413.0,3378.0
2015-02-23 08:00:00,2015-02-23,9,5664.0,3605.0,381.0,2644.0,2462.0,937.0,75.0,1007.0,8413.0,3276.0
2015-02-23 09:00:00,2015-02-23,10,5675.0,3603.0,381.0,2644.0,2460.0,956.0,75.0,975.0,8413.0,3246.0
2015-02-23 10:00:00,2015-02-23,11,5683.0,3606.0,381.0,2644.0,2463.0,940.0,75.0,991.0,8413.0,3237.0
2015-02-23 11:00:00,2015-02-23,12,5749.0,3594.0,381.0,2644.0,2463.0,907.0,75.0,977.0,8413.0,2980.0
2015-02-23 12:00:00,2015-02-23,13,5731.0,3627.0,381.0,2644.0,2473.0,976.0,75.0,1031.0,8413.0,2970.0
2015-02-23 13:00:00,2015-02-23,14,5722.0,3641.0,381.0,2644.0,2464.0,978.0,75.0,1087.0,8413.0,2983.0
2015-02-23 14:00:00,2015-02-23,15,5701.0,3650.0,381.0,2644.0,2449.0,986.0,75.0,1129.0,8413.0,2979.0
2015-02-23 15:00:00,2015-02-23,16,5680.0,3671.0,381.0,2644.0,2537.0,1007.0,75.0,1070.0,8413.0,3037.0
2015-02-23 16:00:00,2015-02-23,17,5679.0,3702.0,381.0,2644.0,2547.0,1021.0,75.0,1023.0,8413.0,3201.0
2015-02-23 17:00:00,2015-02-23,18,5676.0,3623.0,381.0,2644.0,2615.0,1079.0,75.0,1061.0,8332.0,3376.0
2015-02-23 18:00:00,2015-02-23,19,5705.0,3644.0,381.0,2644.0,2631.0,1087.0,75.0,1200.0,8332.0,3560.0
2015-02-23 19:00:00,2015-02-23,20,5764.0,3648.0,381.0,2644.0,2659.0,939.0,75.0,1329.0,8413.0,3724.0
2015-02-23 20:00:00,2015-02-23,21,5812.0,3616.0,381.0,2644.0,2681.0,938.0,75.0,1410.0,8413.0,3801.0
2015-02-23 21:00:00,2015-02-23,22,5831.0,3605.0,381.0,2644.0,2696.0,964.0,75.0,1440.0,8413.0,3846.0
2015-02-23 22:00:00,2015-02-23,23,5826.0,3694.0,381.0,2644.0,2706.0,1132.0,75.0,1439.0,8413.0,3805.0
2015-02-23 23:00:00,2015-02-23,24,5832.0,3680.0,381.0,2644.0,2719.0,1130.0,75.0,1423.0,8413.0,3703.0
2015-02-24 00:00:00,2015-02-24,1,5865.0,3635.0,381.0,2644.0,2679.0,1122.0,75.0,1546.0,8413.0,3791.0
2015-02-24 01:00:00,2015-02-24,2,5875.0,3641.0,381.0,2644.0,2698.0,1120.0,75.0,1544.0,8413.0,3851.0
2015-02-24 02:00:00,2015-02-24,3,5875.0,3633.0,381.0,2644.0,2752.0,1122.0,75.0,1575.0,8393.0,3917.0
2015-02-24 03:00:00,2015-02-24,4,5887.0,3646.0,381.0,2644.0,2765.0,1117.0,75.0,1597.0,8393.0,3948.0
2015-02-24 04:00:00,2015-02-24,5,5889.0,3733.0,381.0,2644.0,2771.0,1119.0,75.0,1609.0,8393.0,3965.0
2015-02-24 05:00:00,2015-02-24,6,5890.0,3620.0,381.0,2644.0,2768.0,1123.0,75.0,1592.0,8413.0,4016.0
2015-02-24 06:00:00,2015-02-24,7,5896.0,3673.0,381.0,2644.0,2755.0,1130.0,75.0,1600.0,8413.0,4024.0
2015-02-24 07:00:00,2015-02-24,8,5899.0,3701.0,381.0,2644.0,2748.0,1128.0,61.0,1636.0,8413.0,4047.0
2015-02-24 08:00:00,2015-02-24,9,5905.0,3667.0,381.0,2644.0,2625.0,1139.0,75.0,1647.0,8413.0,4057.0
2015-02-24 09:00:00,2015-02-24,10,5905.0,3771.0,381.0,2644.0,2607.0,1142.0,75.0,1646.0,8413.0,4053.0
2015-02-24 10:00:00,2015-02-24,11,5900.0,3796.0,381.0,2644.0,2591.0,1144.0,75.0,1644.0,8413.0,4237.0
2015-02-24 11:00:00,2015-02-24,12,5900.0,3795.0,381.0,2644.0,2580.0,1142.0,75.0,1666.0,8413.0,4250.0
2015-02-24 12:00:00,2015-02-24,13,5907.0,3790.0,381.0,2644.0,2596.0,1139.0,75.0,1660.0,8413.0,4264.0
2015-02-24 13:00:00,2015-02-24,14,5907.0,3779.0,381.0,2644.0,2598.0,1141.0,75.0,1628.0,8413.0,4272.0
2015-02-24 14:00:00,2015-02-24,15,5908.0,3793.0,381.0,2644.0,2617.0,1133.0,75.0,1628.0,8413.0,4277.0
2015-02-24 15:00:00,2015-02-24,16,5911.0,3794.0,381.0,2644.0,2610.0,1135.0,75.0,1636.0,8413.0,4293.0
2015-02-24 16:00:00,2015-02-24,17,5909.0,3785.0,381.0,2644.0,2568.0,1133.0,75.0,1636.0,8413.0,4294.0
2015-02-24 17:00:00,2015-02-24,18,5908.0,3793.0,381.0,2644.0,2567.0,1128.0,75.0,1627.0,8413.0,4292.0
2015-02-24 18:00:00,2015-02-24,19,5904.0,3799.0,381.0,2644.0,2619.0,1130.0,75.0,1644.0,8413.0,4289.0
2015-02-24 19:00:00,2015-02-24,20,5899.0,3795.0,381.0,2644.0,2636.0,1136.0,75.0,1639.0,8413.0,4289.0
2015-02-24 20:00:00,2015-02-24,21,5894.0,3791.0,381.0,2644.0,2640.0,1122.0,75.0,1632.0,8413.0,4287.0
2015-02-24 21:00:00,2015-02-24,22,5885.0,3791.0,381.0,2644.0,2638.0,1123.0,75.0,1631.0,8413.0,4212.0
2015-02-24 22:00:00,2015-02-24,23,5884.0,3786.0,381.0,2644.0,2624.0,1120.0,75.0,1618.0,8413.0,4203.0
2015-02-24 23:00:00,2015-02-24,24,5881.0,3785.0,381.0,2644.0,2609.0,1112.0,75.0,1587.0,8413.0,4186.0
2015-02-25 00:00:00,2015-02-25,1,5833.0,3549.0,381.0,2644.0,2591.0,1116.0,75.0,1571.0,8413.0,4284.0
2015-02-25 01:00:00,2015-02-25,2,5845.0,3540.0,381.0,2644.0,2633.0,1110.0,75.0,1543.0,8413.0,4250.0
2015-02-25 02:00:00,2015-02-25,3,5881.0,3513.0,381.0,2644.0,2612.0,1104.0,75.0,1591.0,8413.0,4079.0
2015-02-25 03:00:00,2015-02-25,4,5878.0,3520.0,381.0,2644.0,2599.0,1103.0,75.0,1612.0,8413.0,4011.0
2015-02-25 04:00:00,2015-02-25,5,5884.0,3515.0,381.0,2644.0,2592.0,1098.0,75.0,1575.0,8398.0,4024.0
2015-02-25 05:00:00,2015-02-25,6,5861.0,3532.0,381.0,2644.0,2591.0,1102.0,75.0,1569.0,8398.0,4074.0
2015-02-25 06:00:00,2015-02-25,7,5840.0,3753.0,381.0,2644.0,2602.0,1099.0,75.0,1615.0,8398.0,4011.0
2015-02-25 07:00:00,2015-02-25,8,5853.0,3579.0,381.0,2644.0,2528.0,1105.0,75.0,1585.0,8372.0,3781.0
2015-02-25 08:00:00,2015-02-25,9,5792.0,3644.0,381.0,2644.0,2388.0,1097.0,75.0,1438.0,8372.0,3504.0
2015-02-25 09:00:00,2015-02-25,10,5773.0,3589.0,381.0,2644.0,2359.0,1086.0,75.0,1302.0,8372.0,3282.0
2015-02-25 10:00:00,2015-02-25,11,5757.0,3595.0,381.0,2644.0,2462.0,1077.0,75.0,1279.0,8398.0,3205.0
2015-02-25 11:00:00,2015-02-25,12,5741.0,3555.0,381.0,2644.0,2470.0,1078.0,75.0,1282.0,8138.0,3204.0
2015-02-25 12:00:00,2015-02-25,13,5731.0,3641.0,381.0,2644.0,2470.0,1080.0,75.0,1261.0,7888.0,3217.0
2015-02-25 13:00:00,2015-02-25,14,5575.0,3636.0,381.0,2644.0,2466.0,1073.0,75.0,1193.0,7888.0,3186.0
2015-02-25 14:00:00,2015-02-25,15,5565.0,3668.0,381.0,2644.0,2464.0,1072.0,75.0,1094.0,7888.0,3154.0
2015-02-25 15:00:00,2015-02-25,16,5680.0,3719.0,381.0,2644.0,2564.0,1068.0,75.0,1024.0,7888.0,3143.0
2015-02-25 16:00:00,2015-02-25,17,5647.0,3729.0,381.0,2644.0,2565.0,1071.0,75.0,959.0,7888.0,3142.0
2015-02-25 17:00:00,2015-02-25,18,5633.0,3777.0,381.0,2644.0,2557.0,1067.0,75.0,909.0,7888.0,3145.0
2015-02-25 18:00:00,2015-02-25,19,5607.0,3761.0,381.0,2644.0,2573.0,1077.0,75.0,856.0,7888.0,3161.0
2015-02-25 19:00:00,2015-02-25,20,5603.0,3786.0,381.0,2644.0,2581.0,1089.0,75.0,855.0,7888.0,3201.0
2015-02-25 20:00:00,2015-02-25,21,5608.0,3778.0,381.0,2644.0,2562.0,1100.0,75.0,868.0,7888.0,3232.0
2015-02-25 21:00:00,2015-02-25,22,5623.0,3742.0,381.0,2644.0,2549.0,1104.0,75.0,870.0,7888.0,3248.0
2015-02-25 22:00:00,2015-02-25,23,5634.0,3707.0,381.0,2644.0,2541.0,1106.0,75.0,870.0,7888.0,3277.0
2015-02-25 23:00:00,2015-02-25,24,5651.0,3645.0,381.0,2644.0,2526.0,1108.0,75.0,894.0,7888.0,3316.0
2015-02-26 00:00:00,2015-02-26,1,5614.0,3338.0,381.0,2644.0,2502.0,1113.0,75.0,991.0,7888.0,3368.0
2015-02-26 01:00:00,2015-02-26,2,5621.0,3336.0,381.0,2644.0,2501.0,1116.0,75.0,1060.0,7888.0,3428.0
2015-02-26 02:00:00,2015-02-26,3,5636.0,3345.0,381.0,2644.0,2501.0,1113.0,75.0,1111.0,7888.0,3445.0
2015-02-26 03:00:00,2015-02-26,4,5622.0,3355.0,381.0,2644.0,2501.0,1101.0,75.0,1008.0,7888.0,3439.0
2015-02-26 04:00:00,2015-02-26,5,5620.0,3375.0,381.0,2644.0,2501.0,1094.0,75.0,982.0,7888.0,3584.0
2015-02-26 05:00:00,2015-02-26,6,5613.0,3394.0,381.0,2644.0,2500.0,1066.0,75.0,980.0,7888.0,3634.0
2015-02-26 06:00:00,2015-02-26,7,5615.0,3653.0,381.0,2644.0,2500.0,1063.0,75.0,952.0,7888.0,3344.0
2015-02-26 07:00:00,2015-02-26,8,5617.0,3635.0,381.0,2644.0,2499.0,1067.0,75.0,154.0,7815.0,3246.0
2015-02-26 08:00:00,2015-02-26,9,5610.0,3599.0,381.0,2644.0,2499.0,1080.0,75.0,111.0,7815.0,3206.0
2015-02-26 09:00:00,2015-02-26,10,5602.0,3571.0,381.0,2644.0,2499.0,1086.0,75.0,424.0,7815.0,3192.0
